iteration,total,bc,pde,supervised
29300,0.0816815,0.9683209,0.0002100696,0.07727004
29400,0.820655,0.979739,0.03537962,0.077683
29500,0.0818512,0.9703188,0.0002341762,0.076933496
29600,0.08123508,0.96730727,0.00021374553,0.07674643
29700,0.14175214,0.9722524,0.0031011188,0.07662864
29800,0.080969706,0.9673811,0.00021158576,0.0765264
29900,0.13103217,0.97276753,0.0025982365,0.0764692
30000,0.08063486,0.96745,0.00021513953,0.076116934
30100,1.3250859,0.97488815,0.059469506,0.07622626
30200,0.080533095,0.96776646,0.00022439733,0.07582075
30300,3.239444,0.9650973,0.15065542,0.075680256
30400,0.08128979,0.96893215,0.00028441052,0.07531717
30500,0.079668656,0.9658486,0.00021538751,0.07514552
30600,0.09728221,0.97340906,0.0010446366,0.07534484
30700,0.07967041,0.9667073,0.00022939961,0.07485302
30800,0.07992244,0.9643055,0.00024512172,0.07477488
30900,0.08899142,0.96719724,0.00068149343,0.07468005
31000,0.07898451,0.9637132,0.00021511703,0.07446705
31100,1.4867061,0.9696041,0.06724504,0.07456042
31200,0.07890253,0.9644867,0.00022315182,0.074216336
31300,0.10822994,0.9622662,0.0016336176,0.073923975
31400,0.08538949,0.9641748,0.00056376605,0.0735504
31500,0.077822976,0.96140903,0.00021065943,0.07339913
31600,0.08241098,0.9673396,0.00043124403,0.07335485
31700,0.07768611,0.962185,0.00022043195,0.07305704
31800,20.024704,0.9599471,0.95007735,0.07308008
31900,0.0775302,0.9612228,0.00022448384,0.07281604
32000,0.0772473,0.95902205,0.00022404655,0.072542325
32100,0.08625541,0.963266,0.0006529952,0.07254251
32200,0.07684116,0.95986617,0.00021282422,0.072371855
32300,0.60905105,0.961385,0.025570458,0.07207141
32400,0.07674219,0.9597281,0.00023018489,0.0719083
32500,0.07686507,0.95737374,0.00024957428,0.07162401
32600,0.10183714,0.9608353,0.0014407154,0.071582116
32700,0.07594248,0.957615,0.00021003168,0.07153182
32800,0.18520257,0.96175534,0.0054301186,0.07117007
32900,0.07566896,0.9572475,0.00021921379,0.07106547
33000,2.8639708,0.95533675,0.13300622,0.07084028
33100,0.076500654,0.95921427,0.00027037042,0.07082287
33200,0.07521759,0.956438,0.00021601522,0.070681274
33300,1.3379387,0.9610563,0.060358785,0.07040417
33400,0.074993566,0.9569221,0.00022419704,0.070285425
33500,3.3577585,0.9551068,0.15654822,0.07024602
33600,0.076288044,0.9577316,0.000304423,0.06989516
33700,0.07456397,0.956001,0.00022673252,0.06980259
33800,2.662918,0.9553672,0.12348503,0.06973251
33900,0.0760256,0.95749164,0.00030688004,0.069581114
34000,0.07425486,0.9562803,0.00022797493,0.06946739
34100,5.4900455,0.96132797,0.2581316,0.06928189
34200,0.074581884,0.95719403,0.00025745225,0.069175385
34300,0.07385163,0.95683974,0.00023070883,0.06900674
34400,2.0578153,0.95832515,0.094701804,0.06907727
34500,0.07396971,0.95703447,0.0002449668,0.0688254
34600,0.15950233,0.9567557,0.004316654,0.06885259
34700,0.075562455,0.9570573,0.00034310698,0.06835721
34800,0.0731832,0.9572496,0.00024113436,0.06811938
34900,0.08063601,0.95754564,0.0005813911,0.068426795
35000,0.08014533,0.9567406,0.00057066465,0.068161376
35100,0.073841326,0.95753294,0.00027370628,0.06809349
35200,0.09042275,0.95619345,0.0010872948,0.06758956
35300,0.07282309,0.95747167,0.00023599277,0.06786724
35400,1.3082463,0.9562389,0.059078474,0.06759831
35500,0.07277983,0.9567279,0.00025301258,0.067466564
35600,0.07226932,0.9578757,0.00023182381,0.06740102
35700,0.22691278,0.9563735,0.007602585,0.06725849
35800,0.07228869,0.9573715,0.00024104459,0.06722675
35900,5.7343345,0.9586163,0.26985785,0.06731922
36000,0.07247375,0.95634156,0.0002646515,0.06691607
36100,0.07217039,0.95810914,0.00023740911,0.0671848
36200,0.8588018,0.9573234,0.03771194,0.066851005
36300,0.071772784,0.9573583,0.00025008814,0.06652093
36400,0.07143203,0.95892906,0.00022885225,0.06662613
36500,0.12725513,0.9552975,0.002903427,0.06628316
36600,0.071853735,0.9566866,0.00026530155,0.0662824
36700,0.07130223,0.9581549,0.00024371567,0.0661842
36800,6.4156914,0.9596805,0.3023452,0.066442445
36900,0.07281473,0.95736915,0.0003264436,0.06595942
37000,0.071488,0.95853764,0.0002491259,0.06625636
37100,0.3372224,0.95857614,0.012919094,0.06592143
37200,0.07128306,0.95860624,0.00026114236,0.065799065
37300,3.9374897,0.9596261,0.18436065,0.065916084
37400,0.0721015,0.95942044,0.00030811015,0.06563119
37500,1.8769583,0.960205,0.08625308,0.065643676
37600,0.0713116,0.96094084,0.00028118116,0.0654068
37700,0.092051685,0.96136886,0.0012645072,0.06549703
37800,0.07413241,0.96347535,0.00041676968,0.06538025
37900,0.070757076,0.96348983,0.0002477594,0.06555413
38000,0.072796,0.9666643,0.00035148344,0.065414846
38100,0.070379004,0.9658059,0.00024187766,0.06529957
38200,0.16731808,0.9687731,0.0048513263,0.06544022
38300,0.07026732,0.9678039,0.00023549821,0.065321855
38400,0.3799265,0.9715905,0.0149746565,0.0654587
38500,0.07000052,0.9701865,0.00023190597,0.065130495
38600,0.07009128,0.9696353,0.00023995695,0.06505218
38700,0.070236914,0.97166806,0.00024318956,0.065129936
38800,0.06950517,0.9709432,0.00022306592,0.06482079
